from_id,subject,to_id,object,relation
1016,【推荐】接口方法与属性不加修饰符，尽量不定义常量,3011,"接口方法签名void commit();
接口基础常量String COMPANY = ""alibaba"";",正例
1016,【推荐】接口方法与属性不加修饰符，尽量不定义常量,4012,接口方法定义public abstract void commit();,反例
1017,【强制】Service/DAO 暴露接口，实现类用 Impl 后缀,3012,"CacheServiceImpl实现CacheService接口。
2）【推荐】如果是形容能力的接口名称，取对应的形容词为接口名（通常是 –able结尾的形容词）。
AbstractTranslator实现Translatable。",正例
1018,【参考】枚举类带 Enum 后缀，成员全大写下划线,2006,枚举其实就是特殊的常量类，且构造方法被默认强制是私有。,说明
1018,【参考】枚举类带 Enum 后缀，成员全大写下划线,3013,枚举名字为ProcessStatusEnum的成员名称：SUCCESS / UNKNOWN_REASON,正例
1020,【强制】禁止魔法值直接出现在代码中,4013,"// 开发者A定义了缓存的key。
String key = ""Id#taobao_"" + tradeId;
cache.put(key, value);
// 开发者B使用缓存时直接复制少了下划线，即key是""Id#taobao"" + tradeId，导致出现故障。
String key = ""Id#taobao"" + tradeId;
cache.get(key);",反例
1021,【强制】long 字面量后缀用大写 L,2007,public static final Long NUM = 2l; 写的是数字的21，还是Long型的2？,说明
1022,【强制】浮点数字面量后缀统一大写 D/F,3014,"public static final double HEIGHT = 175.5D;
public static final float WEIGHT = 150.3F;",正例
1023,【推荐】常量按功能归类，不搞大而全常量类,2008,大而全的常量类，杂乱无章，使用查找功能才能定位到要修改的常量，不利于理解，也不利于维护。,说明
1023,【推荐】常量按功能归类，不搞大而全常量类,3015,缓存相关常量放在类CacheConsts下；系统配置相关常量放在类SystemConfigConsts下。,正例
1024,【推荐】常量分五层复用：跨应用/应用内/子工程/包内/类内,4014,"易懂常量也要统一定义成应用内共享常量，两个程序员在两个类中分别定义了表示“是”的常量：
类A中：public static final String YES = ""yes"";
类B中：public static final String YES = ""y"";
A.YES.equals(B.YES)，预期是true，但实际返回为false，导致线上问题。
3）子工程内部共享常量：即在当前子工程的constant目录下。
4）包内共享常量：即在当前包下单独的constant目录下。
5）类内共享常量：直接在类内部private static final定义。",反例
1025,【推荐】固定范围取值用 enum 定义,2009,如果存在名称之外的延伸属性应使用enum类型，下面正例中的数字就是延伸信息，表示一年中的第几个季节。,说明
1025,【推荐】固定范围取值用 enum 定义,3016,"public enum SeasonEnum {
SPRING(1), SUMMER(2), AUTUMN(3), WINTER(4);
private int seq;
SeasonEnum(int seq) {
this.seq = seq;
}
public int getSeq() {
return seq;
}
}",正例
1027,【强制】小括号与相邻字符不加空格，大括号前加空格,4015,if(空格 a == b空格),反例
1029,【强制】双目/三目运算符两侧加空格,2010,包括赋值运算符 =、逻辑运算符 &&、加减乘除符号等。,说明
1030,【强制】4 空格缩进，禁用 Tab,2011,"如使用Tab缩进，必须设置1个Tab为4个空格。IDEA设置Tab为4个空格时，请勿勾选Use tab character；
而在Eclipse中，找到tab policy设置为Spaces only，Tab size：4，最后必须勾选insert spaces for tabs",说明
1030,【强制】4 空格缩进，禁用 Tab,3017,"（涉及上述中的1-5点）
public static void main(String[] args) {
// 缩进4个空格
String say = ""hello"";
// 运算符的左右必须有一个空格
int flag = 0;
// 关键词if与括号之间必须有一个空格，括号内的f与左括号，0与右括号不需要空格
if (flag == 0) {
System.out.println(say);
}
// 左大括号前加空格且不换行；左大括号后换行
if (flag == 1) {
System.out.println(""world"");
// 右大括号前换行，右大括号后有else，不用换行
} else {
System.out.println(""ok"");
// 在右大括号后直接结束，则必须换行
}
}",正例
1031,【强制】注释 // 与内容间有且仅有一个空格,3018,"// 这是示例注释，请注意在双斜线之后有一个空格
String commentString = new String(""demo"");",正例
1032,【强制】强转右括号与转换值间不加空格,3019,"double first = 3.2D;
int second = (int)first + 2;",正例
1033,【强制】单行不超过 120 字符，按规范换行,3020,"StringBuilder builder = new StringBuilder();
// 超过120个字符的情况下，换行缩进4个空格，并且方法前的点号一起换行
builder.append(""yang"").append(""hao"")...
.append(""chen"")...
.append(""chen"")...
.append(""chen"");",正例
1033,【强制】单行不超过 120 字符，按规范换行,4016,"StringBuilder builder = new StringBuilder();
// 超过120个字符的情况下，不要在括号前换行
builder.append(""you"").append(""are"")...append
(""lucky"");
// 参数很多的方法调用可能超过120个字符，逗号后才是换行处
method(args1, args2, args3, ...
, argsX);",反例
1034,【强制】方法参数逗号后加空格,3021,"下例中实参的args1逗号后边必须要有一个空格。
method(args1, args2, args3);",正例
1036,【推荐】单个方法总行数不超过 80 行,2012,除注释之外的方法签名、左右大括号、方法内代码、空行、回车及任何不可见字符的总行数不超过80行。,说明
1036,【推荐】单个方法总行数不超过 80 行,3022,"代码逻辑分清红花和绿叶，个性和共性，绿叶逻辑单独出来成为额外方法，使主干代码更加晰；共性逻辑抽取
成为共性方法，便于复用和维护。",正例
1037,【推荐】无需为对齐等号额外加空格,2013,"增加builder这个变量，如果需要对齐，则给one、two、three都要增加几个空格，在变量比较多的情况下，是
非常累赘的事情。",说明
1037,【推荐】无需为对齐等号额外加空格,3023,"int one = 1;
long two = 2L;
float three = 3F;
StringBuilder builder = new StringBuilder();",正例
1038,【推荐】不同逻辑/语义/业务代码间插入一个空行,2014,任何情形，没有必要插入多个空行进行隔开。,说明
1040,【强制】覆写方法必须加 @Override,2015,"getObject() 与get0bject() 的问题。一个是字母的O，一个是数字的0，加 @Override可以准确判断是否覆盖
成功。另外，如果在抽象类中对方法签名进行修改，其实现类会马上编译报错。",说明
1041,【强制】可变参数限定相同类型/业务含义，避免定义为 Object,2016,可变参数必须放置在参数列表的最后。（建议开发者尽量不用可变参数编程）,说明
1041,【强制】可变参数限定相同类型/业务含义，避免定义为 Object,3024,"public List<User> listUsers(String type, Long... ids) {...}",正例
1043,【强制】禁止使用过时的类或方法,2017,"java.net.URLDecoder中的方法decode(String encodeStr) 这个方法已经过时，应该使用双参数
decode(String source, String encode)。接口提供方既然明确是过时接口，那么有义务同时提供新的接口；作为调用
方来说，有义务去考证过时方法的新实现是什么。",说明
1044,【强制】equals 用常量或有值对象调用，防 NPE,2018,"推荐使用JDK7引入的工具类java.util.Objects#equals(Object a, Object b)",说明
1044,【强制】equals 用常量或有值对象调用，防 NPE,3025,"""test"".equals(param);",正例
1044,【强制】equals 用常量或有值对象调用，防 NPE,4017,"param.equals(""test"");",反例
1045,【强制】整型包装类对象值比较用 equals,2019,"对于Integer var = ? 在 -128至127之间的赋值，Integer对象是在IntegerCache.cache产生，会复用已有对
象，这个区间内的Integer值可以直接使用 == 进行判断，但是这个区间之外的所有数据，都会在堆上产生，并不会复
用已有对象，这是一个大坑，推荐使用equals方法进行判断。",说明
1047,【强制】浮点等值判断用误差范围或 BigDecimal 比较,2020,"浮点数采用“尾数+阶码”的编码方式，类似于科学计数法的“有效数字+指数”的表示方式。二进制无法精确表
示大部分的十进制小数，具体原理参考《码出高效》。",说明
1047,【强制】浮点等值判断用误差范围或 BigDecimal 比较,3026,"(1)指定一个误差范围，两个浮点数的差值在此范围之内，则认为是相等的。
float a = 1.0F - 0.9F;
float b = 0.9F - 0.8F;
float diff = 1e-6F;
if (Math.abs(a - b) < diff) {
System.out.println(""true"");
}
(2)使用BigDecimal来定义值，再进行浮点数的运算操作。
BigDecimal a = new BigDecimal(""1.0"");
BigDecimal b = new BigDecimal(""0.9"");
BigDecimal c = new BigDecimal(""0.8"");
BigDecimal x = a.subtract(b);
BigDecimal y = b.subtract(c);
if (x.compareTo(y) == 0) {
System.out.println(""true"");
}",正例
1047,【强制】浮点等值判断用误差范围或 BigDecimal 比较,4018,"float a = 1.0F - 0.9F;
float b = 0.9F - 0.8F;
if (a == b) {
// 预期进入此代码块，执行其它业务逻辑
// 但事实上a == b的结果为false
}
Float x = Float.valueOf(a);
Float y = Float.valueOf(b);
if (x.equals(y)) {
// 预期进入此代码块，执行其它业务逻辑
// 但事实上equals的结果为false
}",反例
1048,【强制】BigDecimal 等值比较用 compareTo 而非 equals,2021,equals() 方法会比较值和精度（1.0 与 1.00 返回结果为 false），而compareTo() 则会忽略精度。,说明
1049,【强制】DO 类属性类型与数据库字段类型匹配,3027,数据库字段的bigint必须与类属性的Long类型相对应。,正例
1049,【强制】DO 类属性类型与数据库字段类型匹配,4019,"某业务的数据库表id字段定义类型为bigint unsigned，实际类对象属性为Integer，随着id越来越大，
超过Integer的表示范围而溢出成为负数，此时数据库id不支持存入负数抛出异常产生线上故障。",反例
1050,【强制】禁止用 BigDecimal(double) 构造,2022,"BigDecimal(double) 存在精度损失风险，在精确计算或值比较的场景中可能会导致业务逻辑异常。 如：
BigDecimal g = new BigDecimal(0.1F)；实际的存储值为：0.100000001490116119384765625",说明
1050,【强制】禁止用 BigDecimal(double) 构造,3028,"优先推荐入参为String的构造方法，或使用BigDecimal的valueOf方法，此方法内部其实执行了Double的
toString，而Double的toString按double的实际能表达的精度对尾数进行了截断。
BigDecimal recommend1 = new BigDecimal(""0.1"");
BigDecimal recommend2 = BigDecimal.valueOf(0.1);",正例
1051,【强制】POJO/RPC 用包装类型，局部变量用基本类型,2023,"POJO类属性没有初值是提醒使用者在需要使用时，必须自己显式地进行赋值，任何NPE问题，或者入库检查，
都由使用者来保证。",说明
1051,【强制】POJO/RPC 用包装类型，局部变量用基本类型,3029,数据库的查询结果可能是null，因为自动拆箱，用基本数据类型接收有NPE风险。,正例
1051,【强制】POJO/RPC 用包装类型，局部变量用基本类型,4020,"某业务的交易报表上显示成交总额涨跌情况，即正负x%，x为基本数据类型，调用的RPC服务，调用不成功时，
返回的是默认值，页面显示为0%，这是不合理的，应该显示成中划线-。所以包装数据类型的null值，能够表示额外的
信息，如：远程调用失败，异常退出。",反例
1052,【强制】POJO 类不设属性默认值,4021,"某业务的DO的createTime默认值为new Date()；但是这个属性在数据提取时并没有置入具体值，在更新其
它字段时又附带更新了此字段，导致创建时间被修改成当前时间。",反例
1053,【强制】序列化类新增属性不改 serialVersionUID,2024,注意serialVersionUID不一致会抛出序列化运行时异常。,说明
1055,【强制】POJO 必须写 toString，继承时加 super.toString(),2025,在方法执行抛出异常时，可以直接调用POJO的toString() 方法打印其属性值，便于排查问题。,说明
1056,【强制】禁止同属性 isXxx() 与 getXxx() 并存,2026,框架在调用属性xxx的提取方法时，并不能确定哪个方法一定是被优先调用到，神坑之一。,说明
1057,【推荐】split 后按索引访问需检查末尾空内容,2027,"String str = ""a,b,c,,"";
String[] ary = str.split("","");
// 预期大于3，结果等于3
System.out.println(ary.length);",说明
1058,【推荐】多个构造方法/同名方法按序放置,3030,"public int method(int param);
protected double method(int param1, int param2);
private void method();",正例
1059,【推荐】方法顺序：公有/保护 > 私有 > getter/setter,2028,"公有方法是类的调用者和维护者最关心的方法，首屏展示最好；保护方法虽然只是子类关心，也可能是“模板设
计模式”下的核心方法；而私有方法外部一般不需要特别关心，是一个黑盒实现；因为承载的信息价值较低，所有
Service和DAO的getter / setter方法放在类体最后。",说明
1060,【推荐】setter 用 this 赋值，getter/setter 不加业务逻辑,4022,"public Integer getData() {
if (condition) {
return this.data + 100;
} else {
return this.data - 100;
}
}",反例
1061,【推荐】循环内字符串拼接用 StringBuilder,2029,"反编译出的字节码文件显示每次循环都会new出一个StringBuilder对象，然后进行append操作，最后通过
toString() 返回String对象，造成内存资源浪费。",说明
1061,【推荐】循环内字符串拼接用 StringBuilder,4023,"String str = ""start"";
for (int i = 0; i < 100; i++) {
str = str + ""hello"";
}",反例
1063,【推荐】慎用 clone（默认浅拷贝）,2030,对象clone方法默认是浅拷贝，若想实现深拷贝需覆写clone方法实现域对象的深度遍历式拷贝。,说明
1064,【推荐】类成员与方法访问控制从严,2031,"任何类、方法、参数、变量，严控访问范围。过于宽泛的访问范围，不利于模块解耦。思考：如果是一个
private的方法，想删除就删除，可是一个public的service成员方法或成员变量，删除一下，不得手心冒点汗吗？
变量像自己的小孩，尽量在自己的视线内，变量作用域太大，无限制的到处跑，那么你会担心的。",说明
1065,【强制】日期格式化年份用小写 y（非大写 YYYY）,2032,"日期格式化时，yyyy表示当天所在的年，而大写的YYYY代表是week in which year（JDK7之后引入的概念），
意思是当天所在的周属于的年份，一周从周日开始，周六结束，只要本周跨年，返回的YYYY就是下一年。",说明
1065,【强制】日期格式化年份用小写 y（非大写 YYYY）,3031,"表示日期和时间的格式如下所示：
new SimpleDateFormat(""yyyy-MM-dd HH:mm:ss"")",正例
1065,【强制】日期格式化年份用小写 y（非大写 YYYY）,4024,某程序员因使用YYYY/MM/dd进行日期格式化，2017/12/31执行结果为2018/12/31，造成线上故障。,反例
1066,【强制】分清 M 月/m 分、H 24 小时/h 12 小时,2033,"日期格式中的这两对字母表意如下：
1）表示月份是大写的M
2）表示分钟则是小写的m
3）24小时制的是大写的H
4）12小时制的则是小写的h",说明
1067,【强制】当前毫秒用 System.currentTimeMillis(),2034,获取纳秒级时间，则使用System.nanoTime的方式。在JDK8中，针对统计时间等场景，推荐使用Instant类。,说明
1068,【强制】禁用 java.sql.Date/Time/Timestamp,2035,"第1个不记录时间，getHours() 抛出异常；第2个不记录日期，getYear() 抛出异常；第3个在构造方法
super((time / 1000) * 1000)，在Timestamp属性fastTime和nanos分别存储秒和纳秒信息。",说明
1068,【强制】禁用 java.sql.Date/Time/Timestamp,4025,"java.util.Date.after(Date) 进行时间比较时，当入参是java.sql.Timestamp时，会触发JDK BUG（JDK9已修
复），可能导致比较时的意外结果。",反例
1069,【强制】不写死一年 365 天，需处理闰年,3032,"// 获取今年的天数
int daysOfThisYear = LocalDate.now().lengthOfYear();
// 获取指定某年的天数
LocalDate.of(2011, 1, 1).lengthOfYear();",正例
1069,【强制】不写死一年 365 天，需处理闰年,4026,"// 第一种情况：在闰年366天时，出现数组越界异常
int[] dayArray = new int[365];
// 第二种情况：一年有效期的会员制，2020年1月26日注册，硬编码365返回的却是2021年1月25日
Calendar calendar = Calendar.getInstance();
calendar.set(2020, 1, 26);
calendar.add(Calendar.DATE, 365);",反例
1071,【推荐】月份用枚举，注意 month 从 0 起,2036,"参考JDK原生注释，Month value is 0-based. e.g., 0 for January.",说明
1071,【推荐】月份用枚举，注意 month 从 0 起,3033,Calendar.JANUARY，Calendar.FEBRUARY，Calendar.MARCH等来指代相应月份来进行传参或比较。,正例
1072,【强制】覆写 equals 必须覆写 hashCode（Set/Map 键）,2037,String因为覆写了hashCode和equals方法，所以可以愉快地将String对象作为key来使用。,说明
1073,【强制】集合判空用 isEmpty() 而非 size()==0,2038,在某些集合中，前者的时间复杂度为O(1)，而且可读性更好。,说明
1073,【强制】集合判空用 isEmpty() 而非 size()==0,3034,"Map<String, Object> map = new HashMap<>(16);
if (map.isEmpty()) {
System.out.println(""no element in this map."");
}",正例
1074,【强制】toMap() 需传 mergeFunction 防同 key 异常,2039,参数mergeFunction的作用是当出现key重复时，自定义对value的处理策略。,说明
1074,【强制】toMap() 需传 mergeFunction 防同 key 异常,3035,"List<Pair<String, Double>> pairArrayList = new ArrayList<>(3);
pairArrayList.add(new Pair<>(""version"", 12.10));
pairArrayList.add(new Pair<>(""version"", 12.19));
pairArrayList.add(new Pair<>(""version"", 6.28));
// 生成的map集合中只有一个键值对：{version=6.28}
Map<String, Double> map = pairArrayList.stream()
.collect(Collectors.toMap(Pair::getKey, Pair::getValue, (v1, v2) -> v2));",正例
1074,【强制】toMap() 需传 mergeFunction 防同 key 异常,4027,"String[] departments = new String[]{""RDC"", ""RDC"", ""KKB""};
// 抛出IllegalStateException异常
Map<Integer, String> map = Arrays.stream(departments)
.collect(Collectors.toMap(String::hashCode, str -> str));",反例
1075,【强制】toMap() 注意 value 为 null 抛 NPE,2040,"在java.util.HashMap的merge方法里会进行如下的判断：
if (value == null || remappingFunction == null)
throw new NullPointerException();",说明
1075,【强制】toMap() 注意 value 为 null 抛 NPE,4028,"List<Pair<String, Double>> pairArrayList = new ArrayList<>(2);
pairArrayList.add(new Pair<>(""version1"", 8.3));
pairArrayList.add(new Pair<>(""version2"", null));
// 抛出NullPointerException异常
Map<String, Double> map = pairArrayList.stream()
.collect(Collectors.toMap(Pair::getKey, Pair::getValue, (v1, v2) -> v2));",反例
1076,【强制】subList 结果不可强转 ArrayList,2041,"subList() 返回的是ArrayList的内部类SubList，并不是ArrayList本身，而是ArrayList的一个视图，对于
SubList的所有操作最终会反映到原列表上。",说明
1078,【强制】emptyList/singletonList 等不可变集合不可增删,4029,"如果查询无结果，返回Collections.emptyList() 空集合对象，调用方一旦在返回的集合中进行了添加元素的操
作，就会触发UnsupportedOperationException异常。",反例
1079,【强制】subList 场景注意父集合增删引发并发修改异常,2042,抽查表明，90% 的程序员对此知识点都有错误的认知。,说明
1080,【强制】集合转数组用 toArray(new T[0]),2043,"使用toArray带参方法，数组空间大小的length：
1）等于0，动态创建与size相同的数组，性能最好。
2）大于0但小于size，重新创建大小等于size的数组，增加GC负担。
3）等于size，在高并发情况下，数组创建完成之后，size正在变大的情况下，负面影响与2相同。
4）大于size，空间浪费，且在size处插入null值，存在NPE隐患。",说明
1080,【强制】集合转数组用 toArray(new T[0]),3036,"List<String> list = new ArrayList<>(2);
list.add(""guan"");
list.add(""bao"");
String[] array = list.toArray(new String[0]);",正例
1080,【强制】集合转数组用 toArray(new T[0]),4030,"直接使用toArray无参方法存在问题，此方法返回值只能是Object[]类，若强转其它类型数组将出现
ClassCastException错误。",反例
1081,【强制】addAll() 对输入集合做 NPE 判断,2044,"在ArrayList#addAll方法的第一行代码即Object[] a = c.toArray()；其中c为输入集合参数，如果为null，
则直接抛出异常。",说明
1082,【强制】Arrays.asList() 转换的集合不可增删,2045,"asList的返回对象是一个Arrays内部类，并没有实现集合的修改方法。Arrays.asList体现的是适配器模式，只
是转换接口，后台的数据仍是数组。
String[] str = new String[]{ ""yang"", ""guan"", ""bao"" };
List list = Arrays.asList(str);
第一种情况：list.add(""yangguanbao""); 运行时异常。
第二种情况：str[0] = ""change""; list中的元素也会随之修改，反之亦然。",说明
1083,【强制】<? extends T> 不能 add，<? super T> 不能 get,2046,"扩展说一下PECS(Producer Extends Consumer Super) 原则，即频繁往外读取内容的，适合用
<? extends T>，经常往里插入的，适合用<? super T>",说明
1084,【强制】泛型混用时元素需 instanceof 判断,2047,毕竟泛型是在JDK5后才出现，考虑到向前兼容，编译器是允许非泛型集合与泛型集合互相赋值。,说明
1084,【强制】泛型混用时元素需 instanceof 判断,4031,"List<String> generics = null;
List notGenerics = new ArrayList(10);
notGenerics.add(new Object());
notGenerics.add(new Integer(1));
generics = notGenerics;
// 此处抛出ClassCastException异常
String string = generics.get(0);",反例
1085,【强制】foreach 中不增删元素，用 iterator（并发需加锁）,2048,反例中的执行结果肯定会出乎大家的意料，那么试一下把“1”换成“2”会是同样的结果吗？,说明
1085,【强制】foreach 中不增删元素，用 iterator（并发需加锁）,3037,"List<String> list = new ArrayList<>();
list.add(""1"");
list.add(""2"");
Iterator<String> iterator = list.iterator();
while (iterator.hasNext()) {
String item = iterator.next();
if (删除元素的条件) {
iterator.remove();
}
}",正例
1085,【强制】foreach 中不增删元素，用 iterator（并发需加锁）,4032,"for (String item : list) {
if (""1"".equals(item)) {
list.remove(item);
}
}",反例
1086,【强制】Comparator 需满足自反/传递/对称三条件,2049,"三个条件如下
1）x，y的比较结果和y，x的比较结果相反。
2）x > y，y > z，则x > z。
3）x = y，则x，z比较结果和y，z比较结果相同。",说明
1086,【强制】Comparator 需满足自反/传递/对称三条件,4033,"下例中没有处理相等的情况，交换两个对象判断结果并不互反，不符合第一个条件，在实际使用中可能会出现异
常。
new Comparator<Student>() {
@Override
public int compare(Student o1, Student o2) {
return o1.getId() > o2.getId() ? 1 : -1;
}
};",反例
1087,【推荐】泛型集合用 diamond 语法或全省略,2050,菱形泛型，即diamond，直接使用<>来指代前边已经指定的类型。,说明
1087,【推荐】泛型集合用 diamond 语法或全省略,3038,"// diamond方式，即<>
HashMap<String, String> userCache = new HashMap<>(16);
// 全省略方式
ArrayList<User> users = new ArrayList(10);",正例
1088,【推荐】集合初始化指定初始容量,2051,"HashMap使用构造方法HashMap(int initialCapacity) 进行初始化时，如果暂时无法确定集合大小，那么指
定默认值（16）即可。",说明
1088,【推荐】集合初始化指定初始容量,3039,"initialCapacity = (需要存储的元素个数 / 负载因子) + 1。注意负载因子（即loaderfactor）默认为0.75，如果
暂时无法确定初始值大小，请设置为16（即默认值）。",正例
1088,【推荐】集合初始化指定初始容量,4034,"HashMap需要放置1024个元素，由于没有设置容量初始大小，随着元素增加而被迫不断扩容，resize() 方法
总共会调用8次，反复重建哈希表和数据迁移。当放置的集合元素个数达千万级时会影响程序性能。",反例
1089,【推荐】遍历 Map 用 entrySet 而非 keySet,2052,"keySet其实是遍历了2次，一次是转为Iterator对象，另一次是从hashMap中取出key所对应的value。而
entrySet只是遍历了一次就把key和value都放到了entry中，效率更高。如果是JDK8，使用Map.forEach方法。",说明
1089,【推荐】遍历 Map 用 entrySet 而非 keySet,3040,"values() 返回的是V值集合，是一个list集合对象；keySet() 返回的是K值集合，是一个Set集合对象；
entrySet() 返回的是K-V值组合的Set集合。",正例
1090,【推荐】注意各 Map 对 null 键值的支持差异,4035,"由于HashMap的干扰，很多人认为ConcurrentHashMap是可以置入null值，而事实上，存储null值时会抛
出NPE异常。",反例
1091,【参考】合理利用集合的有序性与稳定性,2053,"有序性是指遍历的结果是按某种比较规则依次排列的，稳定性指集合每次遍历的元素次序是一定的。如：
ArrayList是order / unsort；HashMap是unorder / unsort；TreeSet是order / sort。",说明
1093,【强制】单例对象及其方法须线程安全,2054,资源驱动类、工具类、单例工厂类都需要注意。,说明
1094,【强制】线程/线程池指定有意义的名称,3041,"自定义线程工厂，并且根据外部特征进行分组，比如，来自同一机房的调用，把机房编号赋值给
whatFeatureOfGroup：
public class UserThreadFactory implements ThreadFactory {
private final String namePrefix;
private final AtomicInteger nextId = new AtomicInteger(1);
// 定义线程组名称，在利用jstack来排查问题时，非常有帮助
UserThreadFactory(String whatFeatureOfGroup) {
namePrefix = ""FromUserThreadFactory's"" + whatFeatureOfGroup + ""-Worker-"";
}
@Override
public Thread newThread(Runnable task) {
String name = namePrefix + nextId.getAndIncrement();
Thread thread = new Thread(null, task, name, 0, false);
System.out.println(thread.getName());
return thread;
}
}",正例
1095,【强制】线程须经线程池创建，不显式 new 线程,2055,"线程池的好处是减少在创建和销毁线程上所消耗的时间以及系统资源的开销，解决资源不足的问题。如果不使用
线程池，有可能造成系统创建大量同类线程而导致消耗完内存或者“过度切换”的问题。",说明
1096,【强制】用 ThreadPoolExecutor 而非 Executors,2056,"Executors返回的线程池对象的弊端如下：
1）FixedThreadPool和SingleThreadPool：
允许的请求队列长度为Integer.MAX_VALUE，可能会堆积大量的请求，从而导致OOM。
2）CachedThreadPool：
允许的创建线程数量为Integer.MAX_VALUE，可能会创建大量的线程，从而导致OOM。
3）ScheduledThreadPool：
允许的请求队列长度为Integer.MAX_VALUE，可能会堆积大量的请求，从而导致OOM。",说明
1097,【强制】SimpleDateFormat 勿 static，需加锁或用 DateUtils,2057,"如果是JDK8的应用，可以使用Instant代替Date，LocalDateTime代替Calendar，DateTimeFormatter代替
SimpleDateFormat，官方给出的解释：simple beautiful strong immutable thread-safe。",说明
1097,【强制】SimpleDateFormat 勿 static，需加锁或用 DateUtils,3042,"注意线程安全，使用DateUtils。亦推荐如下处理：
private static final ThreadLocal<DateFormat> dateStyle = new ThreadLocal<DateFormat>() {
@Override
protected DateFormat initialValue() {
return new SimpleDateFormat(""yyyy-MM-dd"");
}
};",正例
1098,【强制】自定义 ThreadLocal 用 try-finally 回收,3043,"objectThreadLocal.set(userInfo);
try {
// ...
} finally {
objectThreadLocal.remove();
}",正例
1099,【强制】高并发尽量无锁/锁区块，减小锁开销,2058,尽可能使加锁的代码块工作量尽可能的小，避免在锁代码块中调用RPC方法。,说明
1100,【强制】多资源加锁保持顺序一致防死锁,2059,"线程一需要对表A、B、C依次全部加锁后才可以进行更新操作，那么线程二的加锁顺序也必须是A、B、C，否则可
能出现死锁。",说明
1101,【强制】阻塞加锁 lock() 放在 try 块外,2060,"在lock方法与try代码块之间的方法调用抛出异常，无法解锁，造成其它线程无法成功获取锁。
如果lock方法在try代码块之内，可能由于其它方法抛出异常，导致在finally代码块中，unlock对未加锁的对
象解锁，它会调用AQS的tryRelease方法（取决于具体实现类），抛出IllegalMonitorStateException异常。
在Lock对象的lock方法实现中可能抛出unchecked异常，产生的后果与说明二相同。",说明
1101,【强制】阻塞加锁 lock() 放在 try 块外,3044,"Lock lock = new XxxLock();
// ...
lock.lock();
try {
doSomething();
doOthers();
} finally {
lock.unlock();
}",正例
1101,【强制】阻塞加锁 lock() 放在 try 块外,4036,"Lock lock = new XxxLock();
// ...
try {
// 如果此处抛出异常，则直接执行finally代码块
doSomething();
// 无论加锁是否成功，finally代码块都会执行
lock.lock();
doOthers();
} finally {
lock.unlock();
}",反例
1102,【强制】tryLock 后先判断是否持锁再进业务,2061,"Lock对象的unlock方法在执行时，它会调用AQS的tryRelease方法（取决于具体实现类），如果当前线程不
持有锁，则抛出IllegalMonitorStateException异常。",说明
1102,【强制】tryLock 后先判断是否持锁再进业务,3045,"Lock lock = new XxxLock();
// ...
boolean isLocked = lock.tryLock();
if (isLocked) {
try {
doSomething();
doOthers();
} finally {
lock.unlock();
}
}",正例
1103,【强制】并发更新同一记录用乐观锁(version),2062,如果每次访问冲突概率小于20%，推荐使用乐观锁，否则使用悲观锁。乐观锁的重试次数不得小于3次。,说明
1105,【推荐】资金等金融敏感信息用悲观锁,2063,"乐观锁在获得锁的同时已经完成了更新操作，校验逻辑容易出现漏洞，另外，乐观锁对冲突的解决策略有较复杂
的要求，处理不当容易造成系统压力或数据异常，所以资金相关的金融敏感信息不建议使用乐观锁更新。",说明
1105,【推荐】资金等金融敏感信息用悲观锁,3046,悲观锁遵循一锁二判三更新四释放的原则。,正例
1106,【推荐】CountDownLatch 须保证每个线程 countDown,2064,注意，子线程抛出异常堆栈，不能在主线程try-catch到。,说明
1107,【推荐】Random 实例勿多线程共享,2065,Random实例包括java.util.Random的实例或者Math.random() 的方式。,说明
1107,【推荐】Random 实例勿多线程共享,3047,"在JDK7之后，可以直接使用API ThreadLocalRandom，而在JDK7之前，需要编码保证每个线程持有一个
单独的Random实例。",正例
1108,【推荐】双重检查锁目标属性声明 volatile,3048,"public class LazyInitDemo {
private volatile Helper helper = null;
public Helper getHelper() {
if (helper == null) {
synchronized(this) {
if (helper == null) {
helper = new Helper();
}
}
}
return helper;
}
// other methods and fields...
}",正例
1109,【参考】volatile 仅适合一写多读，多写不保证,2066,"如果是count++操作，使用如下类实现：
AtomicInteger count = new AtomicInteger();
count.addAndGet(1);
如果是JDK8，推荐使用LongAdder对象，比AtomicLong性能更好（减少乐观锁的重试次数）。",说明
1111,【参考】ThreadLocal 用 static 修饰，不解决共享对象更新,2067,"这个变量是针对一个线程内所有操作共享的，所以设置为静态变量，所有此类实例共享此静态变量，也就是说在
类第一次被使用时装载，只分配一块存储空间，所有此类的对象（只要是这个线程内定义的）都可以操控这个变量。",说明
1112,【强制】switch 含 default 且放最后，case 需终止或注释,2068,注意break是退出switch语句块，而return是退出方法体。,说明
1113,【强制】switch 的 String 外部参数先判 null,4037,"如下的代码输出是什么？
public class SwitchString {
public static void main(String[] args) {
method(null);
}
public static void method(String param) {
switch (param) {
// 肯定不是进入这里
case ""sth"":
System.out.println(""it's sth"");
break;
// 也不是进入这里
case ""null"":
System.out.println(""it's null"");
break;
// 也不是进入这里
default:
System.out.println(""default"");
}
}
}",反例
1114,【强制】if/else/for/while/do 必须使用大括号,2069,即使只有一行代码，也要采用大括号的编码方式。,说明
1114,【强制】if/else/for/while/do 必须使用大括号,4038,if (condition) statements;,反例
